place_id,name,rating,reviews_count,lat,lng,types,price_level,query
ChIJ21kIgaopQg0R6wJiGEcF94Q,UMusic Hotel Madrid,4.6,1364.0,40.4153449,-3.7041017,"establishment, lodging, point_of_interest",,hotels Chueca Madrid
ChIJSw7zB-soQg0RyQ53Zb4ozt8,Hotel Suites Barrio De Salamanca,4.4,418.0,40.4363629,-3.6857229,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJk6EqHQApQg0RXojXaY0ibY0,Casa Faraona,4.7,55.0,40.4207411,-3.6890392,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJXf7FfpcoQg0Ryp4nK6mgfw0,ICON Wipton,4.5,678.0,40.4240272,-3.6854174,"establishment, food, lodging, point_of_interest, restaurant",,hotels Salamanca Madrid
ChIJEWwvfpQoQg0RDgPU0skzxyE,Hotel Serrano,4.2,538.0,40.4310378,-3.6874355,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJv2lEjJMoQg0RK7Lwq40XKPs,Rosewood Villa Magna,4.5,2940.0,40.4299515,-3.688152499999999,"establishment, food, gym, health, lodging, point_of_interest, restaurant, spa",,hotels Salamanca Madrid
ChIJE2JOkrQoQg0Rz3_F_5VT1qU,ibis Madrid Centro las Ventas,4.3,2785.0,40.4305943,-3.6643197,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJJztR5pAoQg0RY8KgscxwWh8,Hotel NH Collection Madrid Colón,4.6,1729.0,40.42607599999999,-3.68907,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJKx2O1-kpQg0Ri3pfR_waD4w,Boutique Urban Madrid Serrano,2.7,831.0,40.4348866,-3.6850672,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJebMBrI8pQg0RrYwzYAAz9GI,BLESS Hotel Madrid,4.5,1544.0,40.4281561,-3.6836653,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJu5GwH8YoQg0RlpW-RaREiv0,AC Hotel Avenida de America,4.3,2032.0,40.4380379,-3.6726858,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJTY-D_JYoQg0Rf8DYGuCNl00,Tótem Madrid Hotel,4.4,619.0,40.4265297,-3.6854561,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJl3KRZr0oQg0Rh3ZPNk-D5Ow,Hotel Catalonia Goya,4.4,1375.0,40.4252539,-3.6821996,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJDwAbC68oQg0RPprMWIWGHeg,Novotel Madrid Center,4.4,9677.0,40.4216398,-3.6722838,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJaQ5XRIUoQg0RuPYQ7C-bvgM,60 Balconies Design,4.8,118.0,40.4225488,-3.6935666,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJtYDFnpYoQg0RxCiQnrXRZcc,Hotel Único Madrid,4.6,564.0,40.428537,-3.6863313,"establishment, food, lodging, point_of_interest, restaurant",,hotels Salamanca Madrid
ChIJTQFelsAoQg0RboXkdXKdmJ8,Heritage Madrid Hotel,4.6,408.0,40.434877,-3.6789438,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJlc5g75MoQg0RuizDiLuqgL4,Petit Palace President Castellana,4.0,1628.0,40.4292357,-3.688395499999999,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJuSsEBOsoQg0RuplEYvWcBJo,RESA Claudio Coello Student Residence,4.4,290.0,40.4359998,-3.6856189,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJO_wsZH4oQg0RLvCVFpy4CtQ,Hotel Moderno,4.4,2321.0,40.4170417,-3.7048905,"establishment, lodging, point_of_interest",,hotels Salamanca Madrid
ChIJx-CxnysmQg0R9xK2roEA5C4,Hotel Lavapiés,2.4,157.0,40.4089224,-3.700047,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJPbNu6QInQg0R44obNG8akDM,Modular Rooms Hotels,4.0,309.0,40.4118145,-3.7047978,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJeW0u0-onQg0RiPj2-JbhM1U,4 Bears Sharehome,4.8,201.0,40.4112408,-3.704029999999999,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJjSaUBCYmQg0RddzBAX1HpyU,Mediodía Hotel,4.2,3817.0,40.4084225,-3.6930039,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJF40-7k0nQg0ReH0L6g0kStQ,ibis budget Madrid Centro Lavapies,4.0,1415.0,40.4079211,-3.700754099999999,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJ0xiuhLMnQg0RMR1iB_fB_BQ,Madrid Downtown Hostel,3.3,482.0,40.412322,-3.699991,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJh58131QnQg0R7TrG6lVR2o4,Lai Hostel,3.4,129.0,40.4078886,-3.6966033,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJK7aUbh8nQg0RB5nYewespJU,Alma Suites Madrid,4.6,10.0,40.4108857,-3.7014533,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJjVi9itsnQg0RADvUxj7MIDU,Casa du Soleil Hostal Boutique,4.8,230.0,40.4115543,-3.7034242,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJ9QiuRi8mQg0RvWF5ON-uH0o,Hostal Rivera,3.0,250.0,40.4070522,-3.6940195,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJOylzYywmQg0R2ZrvXS5Z5lw,Hotel Artrip,4.7,489.0,40.4071731,-3.7000166,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJuWgQbyomQg0RSFuBNDQNIs8,HotelFreedom,3.7,294.0,40.4121493,-3.6996134,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJ48-mQpUnQg0Rq2Kyhs3AbJs,Alexa Host Juanelo,4.8,41.0,40.4111033,-3.7057917,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJ31BiJoAoQg0RSJAcPHGp0YY,Sixrooms Plaza Mayor,4.0,274.0,40.4116539,-3.7035419,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJT-T1hSomQg0RrB5xP_s2Gxw,Pensión Magdalena,3.3,338.0,40.4122356,-3.7007545,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJdw5jB4YnQg0RqJ9Ux-sJI0s,Colectia Stays Atocha,4.5,424.0,40.4095261,-3.6938362,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJc6JPq60nQg0RlMsnOl2ULG0,BYPILLOW Crosstown,4.4,283.0,40.4114759,-3.704084,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJAzh7XgAnQg0RGbbw7GokT4I,Good Stay Rooms,1.7,15.0,40.4107104,-3.7066941,"establishment, lodging, point_of_interest",,hotels Lavapiés Madrid
ChIJB5roE9cnQg0RLf-b4wWjAd0,L & H Latina,4.3,1059.0,40.4091406,-3.7114778,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJ-_tlr3goQg0R1wC7VqTxtd8,Posada del León de Oro,4.2,1570.0,40.4131927,-3.7085394,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJ-_tlr3goQg0RJLq1R8E3Iuc,Posada Del Dragón,4.3,1340.0,40.4131012,-3.7086039,"clothing_store, establishment, lodging, point_of_interest, store",,hotels La Latina Madrid
ChIJW3dr574nQg0RiCNMdc5r1eA,Petit Hostel La Latina,4.2,1022.0,40.4088307,-3.7170986,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJqRkteTopQg0RmRaEUTgVrqI,Plaza Mayor Suites & Apartments,4.6,355.0,40.4142594,-3.7064735,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJZz4BJ9cnQg0RaitkNuR-WYY,Hotel Porcel Ganivet,4.3,2850.0,40.4082199,-3.7107676,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJ95Fj3t0nQg0RQ4IVfNPvSf8,Hotel NH Madrid Ribera del Manzanares,4.5,4671.0,40.40634,-3.721825999999999,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJBwX8j38oQg0RhHboxTGCo6o,Hotel Mayerling Madrid - WEB OFICIAL,4.4,635.0,40.4134985,-3.7049219,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJ0zrrvtAnQg0R_C3xL4ud13Y,Hotel Puerta de Toledo,4.3,4125.0,40.4063206,-3.7122787,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJHfCvJH8oQg0RSp3tAOM6DEY,Pestana Collection Plaza Mayor,4.6,1217.0,40.41478499999999,-3.707186,"establishment, gym, health, lodging, point_of_interest, spa",,hotels La Latina Madrid
ChIJk-pL9H8oQg0RQuqpQCZ-WCU,Hotel Eurostars Plaza Mayor,4.2,1751.0,40.4130792,-3.703986,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJ_zNq3X4oQg0Rv-YnDM8k4Xo,B&B Hotel Madrid Centro Plaza Mayor,4.4,1949.0,40.4146193,-3.705511,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJc0BAY0knQg0R8RhVv9ljxWU,Hostel MYD Latina,3.2,496.0,40.4072717,-3.7067474,"establishment, lodging, point_of_interest",,hotels La Latina Madrid
ChIJG5FiLrUpQg0R_QwhiZBwUIE,Hotel Chamartín The One,4.0,6853.0,40.472278,-3.6832466,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJHWC9wmopQg0RU3R_jANR3sM,Hotel Madrid Chamartín Affiliated by Meliá,4.0,3443.0,40.4719214,-3.6847089,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJ6--Oo08pQg0RlTt4bZ3CU8s,Hotel Mirador de Chamartin,4.1,1969.0,40.48294,-3.6708937,"establishment, food, lodging, point_of_interest, restaurant",,hotels Chamartín Madrid
ChIJD8DoFjopQg0RabJce_HxfNQ,Hotel ILUNION Pío XII,4.2,4760.0,40.4689299,-3.6740122,"establishment, food, lodging, point_of_interest, restaurant",,hotels Chamartín Madrid
ChIJiZ_tG9AoQg0R3v2zFxeuKKk,A&Z Luis Cabrera - Auto Checkin Property,2.2,149.0,40.4447495,-3.6715735,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJmSheIyApQg0RrfUwVaiovZg,Hotel NH Madrid Paseo de La Habana,4.1,2443.0,40.455815,-3.681823999999999,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJc0UGD6wvQg0RSP0kMOO6AmM,AYZ Ulises - Auto check-in property,3.3,1047.0,40.4574324,-3.652886499999999,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJU_az7gUpQg0RReHK6xMxh-M,"""Érase un Hotel""",4.5,5583.0,40.4629322,-3.6967474,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJnxQQJwApQg0RRXFefANFYtc,Eurobuilding,4.6,36.0,40.4584396,-3.6866086,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJ5WaNZVYoQg0RJSFUDafhv3M,Tierra Blanca,4.9,20.0,40.447571,-3.704841,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJOS4dpFMpQg0RjHO3LfGs7aU,Hostel Thirty One,2.1,358.0,40.4423091,-3.6720886,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJtX2O-TopQg0RwbzxSQ5Zvxo,Posada de el Chaflán,3.2,1221.0,40.4668563,-3.674274699999999,"establishment, food, lodging, point_of_interest, restaurant",3.0,hotels Chamartín Madrid
ChIJpTqW8cMoQg0R6M9rt-wtqZc,Hostal Madrid Paradise,2.8,155.0,40.43999609999999,-3.6780638,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJezMvybkvQg0RPTBSdV3MyrA,AYZ Villegas - Auto check-in property,3.6,940.0,40.4650888,-3.6487814,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJ-wngCGspQg0RwE7bztNw89E,Eurostars Madrid Tower,4.4,7212.0,40.4766477,-3.6877681,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJFRBbmMYoQg0REwsllHm0GAA,Hotel Rooms Madrid América | Habitaciones por horas con jacuzzi,4.0,751.0,40.4386825,-3.6761885,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJ64tvTAApQg0R70zv0GGMZpg,Iconic Suites,4.8,61.0,40.44321559999999,-3.6745218,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJv7UPPQApQg0RBeOUYEpJppY,Far Home Bernabeu,4.4,1803.0,40.4544605,-3.7013498,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJxZdO-44pQg0RzCTQeffIMkA,Limehome Madrid Hurtado de Mendoza,3.8,48.0,40.4608266,-3.6887818,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJDalwt48pQg0Rt9_DWKaUKoo,The Westin Madrid Cuzco,4.6,302.0,40.4587705,-3.6911281,"establishment, lodging, point_of_interest",,hotels Chamartín Madrid
ChIJXweQ4ggnQg0RcMSAUMnfB8g,H-A Hotel Retiro Suites,3.8,90.0,40.41371700000001,-3.673971,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJTdYsuWInQg0RZF53U_h7Rac,Senda Hostel Retiro - Rentitup,4.4,69.0,40.4032262,-3.676443,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJ8aKaaAImQg0R1wqkzYFkHMQ,voco Madrid - Retiro by IHG,4.6,677.0,40.4133419,-3.6680111,"establishment, food, gym, health, lodging, point_of_interest, restaurant",,hotels Retiro Madrid
ChIJHw9BciImQg0RGRCpkjSOwvc,Hotel Agumar Atocha,4.0,5357.0,40.40702210000001,-3.6832129,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJjUEvDCQmQg0Ryh7Zw5eUWGg,"Only You Hotel, Atocha",4.4,6740.0,40.4072946,-3.688325,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJkbyUhaQoQg0RC7AzLcd3XbY,Hostal Retiro,4.2,338.0,40.421764,-3.676963,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJe4IR9Z8oQg0R3y0hly1SrvU,"Hotel Palacio Del Retiro, Autograph Collection",4.6,521.0,40.4177785,-3.689226999999999,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJTRRbfg4mQg0R471uSvEJc3s,Hotel Catalonia El Retiro,4.6,2363.0,40.398902,-3.670035,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJp82wcpwoQg0RzIeUDrLpwhI,Petit Palace Savoy Alfonso XII,4.5,1536.0,40.4171891,-3.6891374,"establishment, food, lodging, point_of_interest, restaurant",,hotels Retiro Madrid
ChIJ3y6t75woQg0RHzjjQVeoeuc,Petit Palace Lealtad Plaza,4.5,1601.0,40.4167093,-3.691041,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJJX-9aHUnQg0RpCNp3yNDHjI,Hotel PAX Atocha,4.7,141.0,40.4017667,-3.6891657,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJn6YX66IoQg0Ru4Mqrf3OFIM,H10 Puerta de Alcalá,4.4,3228.0,40.422182,-3.681154,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJ5fCY2bEpQg0R-tQkB1aKee4,Numa Madrid Goya,4.5,65.0,40.4283115,-3.6721942,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJHZV9VQQmQg0R2LSnPaifWVM,Hotel Claridge,4.4,3004.0,40.4063418,-3.6693182,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJMSjNdiImQg0RZKmOTKrARJo,8Rooms Madrid,4.2,498.0,40.4065664,-3.682885299999999,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJYY2rPuMnQg0RAkfWboSfGT8,Hotelito Boutique Madrid Pacífico,4.3,10.0,40.4006154,-3.6685708,"establishment, lodging, point_of_interest",,hotels Retiro Madrid
ChIJ_8s5OoQoQg0Ri39s0lccPK8,Hostel Center Madrid,3.6,192.0,40.4199592,-3.6969432,"establishment, lodging, point_of_interest",,hostels Madrid center
ChIJJ_IJGQApQg0RqXYlMSiJuPQ,Santo - Coworking - Coliving Madrid,2.5,150.0,40.4198041,-3.7082696,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJmYltuoEpQg0R0xXxzwOlEBg,Adventure Hostel Madrid,3.5,396.0,40.4226777,-3.7040166,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJSzF9H4AoQg0RITByx6eE0ds,Cats Hostel Madrid Sol,4.3,2244.0,40.4128956,-3.7016671,"bar, establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJE7UTJRgpQg0RxD0LeSL_KbE,ArtSeven Hostel,3.9,492.0,40.4133046,-3.7047385,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJO4LkioAoQg0R0X4dhLQ5rcc,Ok Hostel Madrid,4.6,2919.0,40.4111461,-3.7067866,"establishment, lodging, point_of_interest, storage",,hostels Malasaña Madrid
ChIJAwF6_mMoQg0RN5X4VwqsJ8g,Onefam Madrid Hostel,4.6,620.0,40.42787879999999,-3.7076841,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJE0wcKgApQg0RY9yeZVNC1xE,Elíseo - livingCoworking - Malasaña,3.1,56.0,40.4215981,-3.703466,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJsQD_fHsoQg0RZpqQzK9Jxrk,Generator Madrid,4.4,5329.0,40.4208022,-3.7081027,"bar, establishment, food, lodging, point_of_interest, restaurant",,hostels Malasaña Madrid
ChIJ2REUwn8oQg0Rwu7bP73t3R8,Mola! Hostel,4.2,2851.0,40.4141773,-3.7038134,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJr-DS_n8oQg0RlAucyLya72A,Way Hostel Madrid,4.5,1139.0,40.4127352,-3.7033094,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJwa9GjYAoQg0RLXRpmWI3RF8,Barbieri SOL Hostel,4.2,335.0,40.41597429999999,-3.7019117,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJb4ifHAApQg0RvJxeccgN7dM,Social - Coliving & Coworking Madrid,3.4,49.0,40.416774,-3.7068083,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJzSHDxH0oQg0RA30PEr9F-zo,Onefam Sungate Hostal Madrid,4.7,1338.0,40.4186661,-3.7045472,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJ18b--IgoQg0R426JYvsg5u8,Bastardo Hostel,4.2,2615.0,40.4252983,-3.700150599999999,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJJy_GaQAnQg0RpuDT3DO1OM8,Hostel Arc House Pop Art,3.2,179.0,40.4078929,-3.6982074,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJQXOwjGMoQg0RMSbFPep6LEs,Hostal Los Perales,2.7,438.0,40.4266667,-3.7075,"establishment, lodging, point_of_interest",,hostels Malasaña Madrid
ChIJr3jFqYgoQg0RqNt9tyhx3e8,Pensión Chueca,3.8,25.0,40.4232448,-3.6984074,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJiZ1sb4YoQg0R40Qq0S5kQ1w,Hostal Casa Chueca,4.3,92.0,40.4214244,-3.6986729,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJcUrtKy0pQg0RTc3J0Tljyl4,U HOSTELS ALBERGUES JUVENILES SL,4.1,344.0,40.42795,-3.69827,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJOyI-caYpQg0RGfmStcMaJ_U,Room Gran Vía,4.1,1214.0,40.4193641,-3.697842,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJDWrSVokoQg0R62O4fNAp2Ew,Safestay Madrid Central,3.8,2316.0,40.4279676,-3.6982627,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJ80boZYYoQg0RYjJDjToLL_M,HOSTEL ROOM PRIDE,4.2,344.0,40.4212023,-3.6986893,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJZaDnTIYoQg0RCS2ukmtn2TM,Hostal Chelo,3.8,275.0,40.4214607,-3.7003984,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJ1Qnuk4YoQg0RxY2tn_GRnoU,GREEN HOSTEL MADRID,2.6,66.0,40.41955129999999,-3.6989122,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJqWxqAgApQg0R0IEg5xkFn9I,Hostel,,,40.4249693,-3.7004658,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJt6fliwUpQg0RU66qESKHKxE,Bed Madrid Rooms,3.3,347.0,40.424877,-3.700555,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJ4_MUHUIpQg0RtND1HOBO1gk,HOSTAL ANDREA MADRID,3.5,116.0,40.4220291,-3.6999214,"establishment, lodging, point_of_interest",,hostels Chueca Madrid
ChIJ-zUtTiUmQg0R_lXhSy5xgZU,OXYGEN HOSTEL,4.0,490.0,40.4035288,-3.6920844,"establishment, lodging, point_of_interest",,hostels Salamanca Madrid
ChIJzfB_SbEnQg0RwX_aAnadsH0,Hostel RIO,3.0,223.0,40.3921668,-3.7026333,"establishment, lodging, point_of_interest",,hostels Salamanca Madrid
ChIJqUH0rQQpQg0RwqSZV8df1SA,DEBOD HOSTEL,4.4,272.0,40.4279803,-3.7194531,"establishment, lodging, point_of_interest",,hostels Salamanca Madrid
ChIJ53UgWzApQg0Rh9UN97jpBcc,UNPLAN Hostel,4.1,84.0,40.4481767,-3.7018502,"establishment, lodging, point_of_interest",,hostels Salamanca Madrid
ChIJtz0G83snQg0RWDaaNcQ99CU,Multi Hostel Lavapies,2.7,68.0,40.410849,-3.7026029,"establishment, lodging, point_of_interest",,hostels Lavapiés Madrid
ChIJMfKgu7UnQg0RDSlL84gmoIk,FIT Hostel Madrid,2.7,49.0,40.4042018,-3.703723,"establishment, lodging, point_of_interest",,hostels Lavapiés Madrid
ChIJcRPyuSomQg0RJnniXoYhKxI,2060 The Newton Hostel,4.7,2505.0,40.4118849,-3.703437199999999,"establishment, lodging, point_of_interest",,hostels Lavapiés Madrid
ChIJLeFnuSomQg0RsNVj4Wj4I-A,CATS Chill Out Hostel,4.0,581.0,40.4118958,-3.7021011,"establishment, lodging, point_of_interest",,hostels Lavapiés Madrid
ChIJ_dwsMQAnQg0RvzaMIi3mPJc,BnBHolder atocha sol la latina,,,40.41056349999999,-3.6965881,"establishment, lodging, point_of_interest",,hostels Lavapiés Madrid
ChIJ91VFDNUnQg0RbHIzHbv800I,THC Tirso Molina Hostel,4.3,413.0,40.411335,-3.704935,"establishment, lodging, point_of_interest",,hostels Lavapiés Madrid
ChIJd13zu_4pQg0RDwQRXFdNdYM,HOSTAL ANDREA SOL,4.0,89.0,40.4132691,-3.7052589,"establishment, lodging, point_of_interest",,hostels La Latina Madrid
ChIJXfsfJNcnQg0RFm5tKxO4aPs,Hostal Rofer,4.4,174.0,40.4084488,-3.7109699,"establishment, lodging, point_of_interest",,hostels La Latina Madrid
ChIJPe8LzngoQg0RyBnEQ9PpVZ8,Hostal La Macarena,4.2,342.0,40.4146762,-3.7082275,"establishment, lodging, point_of_interest",,hostels La Latina Madrid
ChIJBwlQ2nkoQg0RSxI0rVFeoFc,Hostel Meeting Point Madrid,3.5,670.0,40.4159985,-3.7126267,"establishment, lodging, point_of_interest",,hostels La Latina Madrid
ChIJrZYDANonQg0RGd5bp9DBDSY,LATROUPE Prado Hostel Madrid,4.3,844.0,40.4068476,-3.693066299999999,"establishment, lodging, point_of_interest",,hostels La Latina Madrid
ChIJj48Z85kpQg0RrWmcPyJRmRo,Hostal Sofia,2.3,218.0,40.4710902,-3.6938145,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJ__8rNf4oQg0Rv2HXHKW_YcA,Casa 18,2.8,324.0,40.4526063,-3.700304399999999,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJS-b7cfsoQg0RzEH1sRisHts,Hostal Siesta & Go (Nuevos Ministerios),3.9,798.0,40.44867840000001,-3.695038199999999,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJ40YfM_olQg0Rm2Srcy2Lr5A,Scout Madrid Hostel,4.3,692.0,40.408775,-3.6544731,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJ7X8bEAAnQg0R82gKbHoKYJ4,Hostel pepe viage,1.8,45.0,40.4036441,-3.6628528,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJuxWf_ngxQg0RtUEEBemIgYY,Hostelfly,4.3,802.0,40.4749714,-3.575426,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJkcCcMEMpQg0RYn30nZ-Br-8,Pensión Casa Rosa,4.0,4.0,40.4590418,-3.706781899999999,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJzzsNEAApQg0RNEa3nPFQVb4,TKH-ROOMS MATE HOSTEL,4.5,12.0,40.4502879,-3.7007606,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJvTl4-fEnQg0RIOy--jv8SJQ,HOSTEL H8,2.7,272.0,40.3969229,-3.7338496,"establishment, lodging, point_of_interest",,hostels Chamartín Madrid
ChIJFSOl5YUlQg0RVP0FUv2eaQI,Velvet Hostels,3.9,147.0,40.3869091,-3.6462512,"establishment, lodging, point_of_interest",,hostels Retiro Madrid
ChIJVxAhSBEpQg0RH79xnhqxZCM,Mytokys Malasaña,4.8,2461.0,40.4249906,-3.7023215,"establishment, food, point_of_interest, restaurant",,best restaurants Malasaña Madrid
ChIJ2-g6D00nQg0RF76FgrJL1rA,Parque Madrid Río,4.6,5760.0,40.4130932,-3.7234566,"establishment, park, point_of_interest",,tourist attractions Madrid center
ChIJ--wQtYYoQg0RnJkwi0DghG4,Church of the Calatravas,4.5,964.0,40.418244,-3.698962,"church, establishment, place_of_worship, point_of_interest, tourist_attraction",,things to do Madrid center
ChIJ3QsWE2QoQg0RF-pAyWfH0TU,Otaku Center,4.6,5237.0,40.4227561,-3.7066642,"book_store, establishment, point_of_interest, store",,things to do Malasaña Madrid
ChIJQRyIpFYpQg0Rmdsb9VmgUp8,Hobby Converters,4.5,303.0,40.4224329,-3.706962599999999,"book_store, establishment, point_of_interest, store",,things to do Malasaña Madrid
ChIJN9Ka0LQoQg0RyKntUElZV74,Las Ventas Bullring,4.5,41011.0,40.4321355,-3.6632911,"establishment, point_of_interest, tourist_attraction",,things to do Salamanca Madrid
ChIJKc6g3VQpQg0RdTew8k8hfXs,Plaza de Castilla Park,4.5,56.0,40.4648404,-3.6866094,"establishment, park, point_of_interest",,things to do Chamartín Madrid
ChIJJSRktXooQg0R63rhM0l-WQ4,Botania,4.2,4621.0,40.4228149,-3.711544599999999,"establishment, food, point_of_interest, restaurant",2.0,restaurants Madrid center
ChIJ_YlX_7snQg0Rd4LQTtcORMM,La Caníbal | Cerveza artesanal y vino natural,4.3,4351.0,40.407559,-3.6965328,"bar, establishment, food, liquor_store, point_of_interest, restaurant, store",2.0,restaurants Lavapiés Madrid
ChIJzQ1p2r0pQg0R6ZULqAtsbns,Don Asador,4.7,2860.0,40.4137961,-3.7124634,"establishment, food, point_of_interest, restaurant",2.0,restaurants La Latina Madrid
